time_elapsed,subject,experiment,code_version,rt,octave,pitch_shift,offset,answer,response,correct
203363,35,IP,v1.0,2107.4000000059605,5.0,+,15.0,True,True,True
210588,35,IP,v1.0,2545.9000000059605,5.0,+,-15.0,True,True,True
218491,35,IP,v1.0,3222.0999999940395,5.0,-,-15.0,False,True,False
225843,35,IP,v1.0,2598.0,5.0,+,0.0,True,False,False
231508,35,IP,v1.0,831.7999999970198,5.0,+,15.0,True,True,True
237692,35,IP,v1.0,1506.9000000059605,5.0,-,-15.0,False,True,False
245484,35,IP,v1.0,2959.79999999702,5.0,-,15.0,False,False,True
251444,35,IP,v1.0,1129.6000000089407,5.0,-,15.0,False,True,False
256980,35,IP,v1.0,854.6999999880791,5.0,+,-15.0,True,True,True
262196,35,IP,v1.0,538.7000000029802,5.0,+,-15.0,True,True,True
267948,35,IP,v1.0,996.3999999910592,5.0,-,0.0,False,False,True
273860,35,IP,v1.0,1080.2999999970198,5.0,+,15.0,True,True,True
279588,35,IP,v1.0,974.0999999940396,5.0,-,0.0,False,True,False
285076,35,IP,v1.0,663.0,5.0,+,15.0,True,False,False
290372,35,IP,v1.0,542.7999999970198,5.0,-,0.0,False,True,False
295813,35,IP,v1.0,758.5,5.0,-,-15.0,False,True,False
301405,35,IP,v1.0,835.6999999880791,5.0,+,0.0,True,True,True
306957,35,IP,v1.0,728.0,5.0,-,15.0,False,False,True
312485,35,IP,v1.0,851.3999999910593,5.0,+,-15.0,True,True,True
317597,35,IP,v1.0,431.29999999701977,5.0,+,-15.0,True,True,True
323085,35,IP,v1.0,660.0,5.0,-,15.0,False,False,True
328861,35,IP,v1.0,1019.9000000059604,5.0,-,0.0,False,True,False
334221,35,IP,v1.0,679.2999999970198,5.0,-,-15.0,False,True,False
339941,35,IP,v1.0,890.6000000089407,5.0,+,15.0,True,True,True
345285,35,IP,v1.0,667.5,5.0,-,-15.0,False,True,False
352301,35,IP,v1.0,2261.5,5.0,-,0.0,False,False,True
357509,35,IP,v1.0,527.1000000089407,5.0,+,-15.0,True,True,True
363094,35,IP,v1.0,752.9000000059605,5.0,-,15.0,False,False,True
368701,35,IP,v1.0,857.6999999880791,5.0,+,0.0,True,True,True
375078,35,IP,v1.0,1620.3999999910593,5.0,+,0.0,True,True,True
380278,35,IP,v1.0,521.8999999910593,5.0,+,-15.0,True,True,True
385622,35,IP,v1.0,664.7000000029802,5.0,+,-15.0,True,True,True
394750,35,IP,v1.0,4295.199999988079,5.0,+,15.0,True,True,True
399822,35,IP,v1.0,241.8999999910593,5.0,-,15.0,False,False,True
405270,35,IP,v1.0,691.5,5.0,+,0.0,True,True,True
410798,35,IP,v1.0,774.6999999880791,5.0,+,0.0,True,True,True
416070,35,IP,v1.0,520.2999999970198,5.0,-,0.0,False,True,False
421478,35,IP,v1.0,651.6000000089407,5.0,+,0.0,True,True,True
426742,35,IP,v1.0,511.2000000029802,5.0,-,0.0,False,True,False
432175,35,IP,v1.0,602.5,5.0,-,15.0,False,True,False
437398,35,IP,v1.0,393.0,5.0,-,15.0,False,False,True
442911,35,IP,v1.0,756.2000000029802,5.0,+,0.0,True,True,True
448111,35,IP,v1.0,522.4000000059605,5.0,-,-15.0,False,True,False
453655,35,IP,v1.0,714.5999999940395,5.0,+,15.0,True,False,False
459551,35,IP,v1.0,1141.9000000059605,5.0,+,0.0,True,True,True
464831,35,IP,v1.0,524.2999999970198,5.0,+,0.0,True,True,True
469903,35,IP,v1.0,394.79999999701977,5.0,+,-15.0,True,True,True
475455,35,IP,v1.0,722.5,5.0,+,15.0,True,False,False
480895,35,IP,v1.0,612.7000000029802,5.0,-,15.0,False,False,True
486711,35,IP,v1.0,1059.2999999970198,5.0,-,0.0,False,True,False
492223,35,IP,v1.0,679.2999999970198,5.0,+,15.0,True,False,False
497631,35,IP,v1.0,578.4000000059605,5.0,-,15.0,False,False,True
502751,35,IP,v1.0,438.79999999701977,5.0,+,-15.0,True,True,True
507744,35,IP,v1.0,310.8999999910593,5.0,-,-15.0,False,True,False
512808,35,IP,v1.0,231.59999999403956,5.0,+,15.0,True,False,False
517928,35,IP,v1.0,440.90000000596046,5.0,-,-15.0,False,True,False
522936,35,IP,v1.0,328.5,5.0,-,-15.0,False,True,False
528128,35,IP,v1.0,435.6000000089407,5.0,-,0.0,False,True,False
539424,35,IP,v1.0,499.0,3.0,-,-15.0,False,False,True
544752,35,IP,v1.0,573.3999999910593,3.0,+,0.0,True,True,True
549944,35,IP,v1.0,511.90000000596046,3.0,+,-15.0,True,True,True
555048,35,IP,v1.0,275.29999999701977,3.0,-,15.0,False,False,True
560280,35,IP,v1.0,474.5,3.0,+,0.0,True,True,True
565512,35,IP,v1.0,476.0,3.0,-,0.0,False,True,False
570488,35,IP,v1.0,297.29999999701977,3.0,+,-15.0,True,True,True
575601,35,IP,v1.0,283.3999999910593,3.0,+,15.0,True,False,False
580777,35,IP,v1.0,345.20000000298023,3.0,-,15.0,False,False,True
585673,35,IP,v1.0,213.9000000059605,3.0,+,-15.0,True,True,True
590729,35,IP,v1.0,225.5,3.0,+,15.0,True,False,False
595953,35,IP,v1.0,393.5,3.0,-,15.0,False,False,True
601161,35,IP,v1.0,376.79999999701977,3.0,+,15.0,True,False,False
606561,35,IP,v1.0,575.5,3.0,-,15.0,False,False,True
613793,35,IP,v1.0,2478.5,3.0,+,0.0,True,True,True
619025,35,IP,v1.0,402.2000000029802,3.0,-,15.0,False,False,True
624113,35,IP,v1.0,410.79999999701977,3.0,-,-15.0,False,True,False
629249,35,IP,v1.0,304.3999999910593,3.0,+,15.0,True,False,False
634593,35,IP,v1.0,586.8999999910593,3.0,-,0.0,False,True,False
640042,35,IP,v1.0,618.7999999970198,3.0,+,15.0,True,False,False
645089,35,IP,v1.0,291.5,3.0,+,0.0,True,True,True
650226,35,IP,v1.0,458.5,3.0,-,-15.0,False,True,False
655402,35,IP,v1.0,421.40000000596046,3.0,-,0.0,False,True,False
660514,35,IP,v1.0,430.8999999910593,3.0,+,-15.0,True,True,True
665706,35,IP,v1.0,363.5,3.0,-,15.0,False,False,True
671178,35,IP,v1.0,715.7000000029802,3.0,+,0.0,True,True,True
676946,35,IP,v1.0,1015.5,3.0,-,0.0,False,True,False
682202,35,IP,v1.0,425.7000000029802,3.0,-,15.0,False,False,True
687210,35,IP,v1.0,331.09999999403954,3.0,+,-15.0,True,True,True
692610,35,IP,v1.0,646.1000000089407,3.0,+,0.0,True,True,True
697690,35,IP,v1.0,402.79999999701977,3.0,-,-15.0,False,True,False
703594,35,IP,v1.0,1152.1000000089407,3.0,-,0.0,False,False,True
708546,35,IP,v1.0,275.6000000089407,3.0,+,-15.0,True,True,True
713746,35,IP,v1.0,518.1999999880791,3.0,+,-15.0,True,True,True
718987,35,IP,v1.0,411.8999999910593,3.0,+,15.0,True,False,False
724259,35,IP,v1.0,517.5,3.0,-,0.0,False,True,False
729315,35,IP,v1.0,377.79999999701977,3.0,-,-15.0,False,False,True
734491,35,IP,v1.0,352.79999999701977,3.0,-,15.0,False,False,True
740059,35,IP,v1.0,736.7999999970198,3.0,-,15.0,False,False,True
745467,35,IP,v1.0,728.6999999880791,3.0,+,-15.0,True,True,True
750755,35,IP,v1.0,531.0,3.0,-,0.0,False,True,False
756043,35,IP,v1.0,612.1000000089407,3.0,-,-15.0,False,True,False
761291,35,IP,v1.0,496.1999999880791,3.0,-,0.0,False,True,False
766395,35,IP,v1.0,277.20000000298023,3.0,+,15.0,True,False,False
771275,35,IP,v1.0,199.30000001192093,3.0,-,-15.0,False,True,False
776291,35,IP,v1.0,188.4000000059605,3.0,+,15.0,True,False,False
781460,35,IP,v1.0,410.5,3.0,+,0.0,True,True,True
787804,35,IP,v1.0,1588.0999999940395,3.0,+,0.0,True,True,True
792956,35,IP,v1.0,320.09999999403954,3.0,+,15.0,True,False,False
798052,35,IP,v1.0,342.40000000596046,3.0,+,0.0,True,True,True
803228,35,IP,v1.0,497.1000000089407,3.0,-,-15.0,False,False,True
808604,35,IP,v1.0,619.4000000059605,3.0,-,0.0,False,True,False
813788,35,IP,v1.0,503.29999999701977,3.0,+,-15.0,True,True,True
818852,35,IP,v1.0,383.5,3.0,-,-15.0,False,True,False
823764,35,IP,v1.0,233.5,3.0,+,-15.0,True,True,True
830060,35,IP,v1.0,1543.3999999910593,3.0,+,0.0,True,True,True
835276,35,IP,v1.0,385.29999999701977,3.0,+,15.0,True,False,False
841956,35,IP,v1.0,2003.5,3.0,-,-15.0,False,True,False
847117,35,IP,v1.0,406.3999999910593,3.0,-,0.0,False,True,False
852165,35,IP,v1.0,218.29999999701977,3.0,-,15.0,False,False,True
862261,35,IP,v1.0,469.1000000089407,5.0,-,-15.0,False,True,False
867205,35,IP,v1.0,263.70000000298023,5.0,-,-15.0,False,True,False
872157,35,IP,v1.0,270.0,5.0,-,-15.0,False,True,False
877605,35,IP,v1.0,691.1000000089407,5.0,-,0.0,False,True,False
882757,35,IP,v1.0,322.40000000596046,5.0,-,15.0,False,False,True
888093,35,IP,v1.0,503.7000000029802,5.0,+,15.0,True,True,True
893557,35,IP,v1.0,708.3999999910593,5.0,+,0.0,True,True,True
898941,35,IP,v1.0,629.8999999910593,5.0,-,0.0,False,True,False
904181,35,IP,v1.0,558.2999999970198,5.0,-,-15.0,False,True,False
909389,35,IP,v1.0,379.1999999880791,5.0,-,15.0,False,False,True
914805,35,IP,v1.0,663.6999999880791,5.0,+,0.0,True,True,True
920110,35,IP,v1.0,546.0,5.0,-,0.0,False,True,False
925102,35,IP,v1.0,313.09999999403954,5.0,-,-15.0,False,True,False
930262,35,IP,v1.0,330.40000000596046,5.0,-,15.0,False,False,True
935398,35,IP,v1.0,380.7000000029802,5.0,+,0.0,True,True,True
941078,35,IP,v1.0,853.7999999970198,5.0,+,15.0,True,False,False
946270,35,IP,v1.0,362.6999999880791,5.0,+,15.0,True,False,False
951302,35,IP,v1.0,356.0,5.0,+,-15.0,True,True,True
956454,35,IP,v1.0,474.90000000596046,5.0,+,-15.0,True,True,True
961830,35,IP,v1.0,545.5,5.0,-,15.0,False,False,True
966878,35,IP,v1.0,217.70000000298023,5.0,+,15.0,True,False,False
972030,35,IP,v1.0,325.5,5.0,-,15.0,False,False,True
978150,35,IP,v1.0,1366.0,5.0,+,0.0,True,True,True
983190,35,IP,v1.0,363.0,5.0,-,-15.0,False,True,False
988630,35,IP,v1.0,607.4000000059605,5.0,-,15.0,False,False,True
993663,35,IP,v1.0,356.90000000596046,5.0,-,-15.0,False,True,False
998855,35,IP,v1.0,515.9000000059605,5.0,+,-15.0,True,True,True
1004135,35,IP,v1.0,449.79999999701977,5.0,-,15.0,False,False,True
1011807,35,IP,v1.0,2920.5,5.0,-,0.0,False,False,True
1018423,35,IP,v1.0,1862.5,5.0,-,0.0,False,False,True
1023903,35,IP,v1.0,724.3000000119209,5.0,+,0.0,True,False,False
1028919,35,IP,v1.0,336.20000000298023,5.0,+,-15.0,True,True,True
1034031,35,IP,v1.0,432.5,5.0,-,-15.0,False,True,False
1039407,35,IP,v1.0,618.8999999910593,5.0,+,0.0,True,True,True
1044455,35,IP,v1.0,366.90000000596046,5.0,+,-15.0,True,True,True
1049407,35,IP,v1.0,274.40000000596046,5.0,+,-15.0,True,True,True
1054624,35,IP,v1.0,388.0,5.0,+,15.0,True,False,False
1059992,35,IP,v1.0,612.5999999940395,5.0,-,0.0,False,True,False
1065592,35,IP,v1.0,767.7999999970198,5.0,+,15.0,True,False,False
1070616,35,IP,v1.0,346.29999999701977,5.0,+,-15.0,True,True,True
1077840,35,IP,v1.0,2467.79999999702,5.0,+,0.0,True,False,False
1083120,35,IP,v1.0,526.5,5.0,-,0.0,False,True,False
1088560,35,IP,v1.0,684.0999999940395,5.0,+,0.0,True,True,True
1093752,35,IP,v1.0,436.6999999880791,5.0,-,0.0,False,True,False
1098760,35,IP,v1.0,330.5,5.0,+,-15.0,True,True,True
1104032,35,IP,v1.0,441.8999999910593,5.0,+,15.0,True,False,False
1109224,35,IP,v1.0,363.0,5.0,+,15.0,True,False,False
1114400,35,IP,v1.0,418.79999999701977,5.0,-,0.0,False,False,True
1119665,35,IP,v1.0,510.8999999910593,5.0,-,0.0,False,True,False
1125193,35,IP,v1.0,698.0,5.0,-,15.0,False,False,True
1130249,35,IP,v1.0,378.6999999880791,5.0,+,-15.0,True,True,True
1135161,35,IP,v1.0,234.4000000059605,5.0,-,-15.0,False,True,False
1140473,35,IP,v1.0,479.0,5.0,-,15.0,False,False,True
1145505,35,IP,v1.0,350.09999999403954,5.0,+,-15.0,True,True,True
1150953,35,IP,v1.0,695.7000000029802,5.0,+,0.0,True,True,True
1156177,35,IP,v1.0,393.09999999403954,5.0,-,15.0,False,False,True
1161617,35,IP,v1.0,608.6999999880791,5.0,+,15.0,True,False,False
1167289,35,IP,v1.0,992.4000000059604,5.0,-,-15.0,False,True,False
1172553,35,IP,v1.0,509.59999999403954,5.0,+,0.0,True,True,True
1177633,35,IP,v1.0,248.79999999701977,5.0,+,15.0,True,False,False
1189377,35,IP,v1.0,522.0,3.0,-,-15.0,False,True,False
1194490,35,IP,v1.0,357.40000000596046,3.0,+,0.0,True,True,True
1199874,35,IP,v1.0,627.1999999880791,3.0,+,0.0,True,False,False
1204978,35,IP,v1.0,349.8999999910593,3.0,+,0.0,True,True,True
1210186,35,IP,v1.0,379.79999999701977,3.0,+,15.0,True,False,False
1215266,35,IP,v1.0,398.0,3.0,-,-15.0,False,True,False
1220538,35,IP,v1.0,439.5,3.0,+,15.0,True,False,False
1225554,35,IP,v1.0,335.79999999701977,3.0,+,-15.0,True,True,True
1230762,35,IP,v1.0,452.79999999701977,3.0,+,0.0,True,True,True
1235714,35,IP,v1.0,273.20000000298023,3.0,+,-15.0,True,True,True
1242506,35,IP,v1.0,2038.0999999940395,3.0,+,0.0,True,False,False
1247474,35,IP,v1.0,214.29999999701977,3.0,+,0.0,True,True,True
1252330,35,IP,v1.0,176.30000001192093,3.0,-,-15.0,False,True,False
1257354,35,IP,v1.0,196.4000000059605,3.0,-,15.0,False,False,True
1262627,35,IP,v1.0,517.1000000089407,3.0,-,0.0,False,True,False
1267674,35,IP,v1.0,369.40000000596046,3.0,+,-15.0,True,True,True
1272643,35,IP,v1.0,287.29999999701977,3.0,+,-15.0,True,True,True
1278043,35,IP,v1.0,642.6000000089407,3.0,-,0.0,False,False,True
1283179,35,IP,v1.0,304.59999999403954,3.0,-,15.0,False,False,True
1288187,35,IP,v1.0,331.59999999403954,3.0,-,-15.0,False,True,False
1293331,35,IP,v1.0,390.79999999701977,3.0,+,0.0,True,False,False
1300315,35,IP,v1.0,2307.0,3.0,+,-15.0,True,True,True
1305435,35,IP,v1.0,292.59999999403954,3.0,+,15.0,True,False,False
1311195,35,IP,v1.0,1002.1999999880792,3.0,-,0.0,False,False,True
1316331,35,IP,v1.0,304.19999998807907,3.0,-,15.0,False,True,False
1321355,35,IP,v1.0,347.40000000596046,3.0,-,-15.0,False,True,False
1326387,35,IP,v1.0,201.5,3.0,+,15.0,True,False,False
1331403,35,IP,v1.0,259.90000000596046,3.0,-,0.0,False,True,False
1336396,35,IP,v1.0,236.5,3.0,-,0.0,False,True,False
1341476,35,IP,v1.0,248.70000000298023,3.0,+,15.0,True,False,False
1346700,35,IP,v1.0,393.5,3.0,-,15.0,False,False,True
1351876,35,IP,v1.0,344.80000001192093,3.0,-,15.0,False,False,True
1356892,35,IP,v1.0,339.59999999403954,3.0,-,-15.0,False,True,False
1361916,35,IP,v1.0,342.1000000089407,3.0,-,-15.0,False,True,False
1366924,35,IP,v1.0,329.0,3.0,+,-15.0,True,True,True
1372252,35,IP,v1.0,496.29999999701977,3.0,+,15.0,True,False,False
1377692,35,IP,v1.0,607.3999999910593,3.0,+,15.0,True,False,False
1382844,35,IP,v1.0,470.79999999701977,3.0,-,-15.0,False,True,False
1388261,35,IP,v1.0,587.2000000029802,3.0,-,15.0,False,False,True
1395196,35,IP,v1.0,2182.29999999702,3.0,-,0.0,False,True,False
1400172,35,IP,v1.0,296.80000001192093,3.0,+,-15.0,True,True,True
1405172,35,IP,v1.0,170.90000000596046,3.0,-,15.0,False,False,True
1410116,35,IP,v1.0,192.29999999701977,3.0,-,0.0,False,True,False
1415005,35,IP,v1.0,134.59999999403954,3.0,+,0.0,True,False,False
1420021,35,IP,v1.0,187.20000000298023,3.0,+,15.0,True,False,False
1425290,35,IP,v1.0,511.7000000029802,3.0,-,0.0,False,False,True
1430269,35,IP,v1.0,297.6000000089407,3.0,-,-15.0,False,True,False
1435496,35,IP,v1.0,471.5,3.0,+,0.0,True,False,False
1440554,35,IP,v1.0,227.1000000089407,3.0,-,15.0,False,False,True
1445556,35,IP,v1.0,171.29999999701977,3.0,+,15.0,True,False,False
1450869,35,IP,v1.0,479.5,3.0,-,15.0,False,True,False
1456070,35,IP,v1.0,443.29999999701977,3.0,+,0.0,True,True,True
1461654,35,IP,v1.0,756.2999999970198,3.0,-,15.0,False,False,True
1466791,35,IP,v1.0,459.1000000089407,3.0,+,-15.0,True,True,True
1471911,35,IP,v1.0,290.5,3.0,+,15.0,True,False,False
1476831,35,IP,v1.0,241.5,3.0,+,-15.0,True,True,True
1482256,35,IP,v1.0,667.2999999970198,3.0,-,0.0,False,True,False
1487184,35,IP,v1.0,249.1000000089407,3.0,-,-15.0,False,True,False
1492048,35,IP,v1.0,184.4000000059605,3.0,+,-15.0,True,True,True
1497336,35,IP,v1.0,532.5999999940395,3.0,-,0.0,False,True,False
186197,36,IP,v1.0,1533.2000000029802,5.0,+,15.0,True,False,False
193357,36,IP,v1.0,2330.8999999910598,5.0,-,15.0,False,False,True
200125,36,IP,v1.0,2016.5,5.0,-,0.0,False,True,False
207070,36,IP,v1.0,2192.3999999910598,5.0,+,0.0,True,True,True
214165,36,IP,v1.0,2414.9000000059605,5.0,+,-15.0,True,True,True
220478,36,IP,v1.0,1482.5999999940395,5.0,-,15.0,False,False,True
227598,36,IP,v1.0,2362.0999999940395,5.0,+,0.0,True,False,False
234206,36,IP,v1.0,1853.29999999702,5.0,+,0.0,True,True,True
242294,36,IP,v1.0,3410.4000000059605,5.0,-,-15.0,False,True,False
248518,36,IP,v1.0,1397.4000000059605,5.0,-,15.0,False,False,True
257222,36,IP,v1.0,4023.400000005961,5.0,+,-15.0,True,True,True
265031,36,IP,v1.0,3129.70000000298,5.0,-,-15.0,False,True,False
271279,36,IP,v1.0,1494.5,5.0,+,0.0,True,True,True
278847,36,IP,v1.0,2892.0,5.0,-,-15.0,False,True,False
285311,36,IP,v1.0,1786.2999999970198,5.0,-,-15.0,False,True,False
291999,36,IP,v1.0,1932.29999999702,5.0,-,0.0,False,True,False
298071,36,IP,v1.0,1316.5999999940395,5.0,+,0.0,True,True,True
304256,36,IP,v1.0,1353.2000000029802,5.0,+,15.0,True,False,False
310112,36,IP,v1.0,1102.5,5.0,+,0.0,True,True,True
315832,36,IP,v1.0,965.2999999970198,5.0,-,0.0,False,False,True
321384,36,IP,v1.0,874.6999999880791,5.0,+,-15.0,True,False,False
329856,36,IP,v1.0,3716.0,5.0,-,0.0,False,False,True
335616,36,IP,v1.0,1006.2000000029802,5.0,+,0.0,True,True,True
341472,36,IP,v1.0,1028.4000000059605,5.0,+,15.0,True,True,True
347128,36,IP,v1.0,977.9000000059604,5.0,+,-15.0,True,False,False
353041,36,IP,v1.0,1160.5,5.0,-,0.0,False,True,False
358769,36,IP,v1.0,1048.5999999940395,5.0,+,-15.0,True,False,False
364425,36,IP,v1.0,975.3999999910592,5.0,+,-15.0,True,True,True
370041,36,IP,v1.0,937.2000000029802,5.0,+,-15.0,True,True,True
375673,36,IP,v1.0,799.1000000089407,5.0,-,15.0,False,False,True
381505,36,IP,v1.0,1000.0999999940396,5.0,-,15.0,False,False,True
387426,36,IP,v1.0,1243.0,5.0,-,-15.0,False,False,True
393202,36,IP,v1.0,946.7999999970198,5.0,-,15.0,False,False,True
399002,36,IP,v1.0,970.7999999970198,5.0,+,15.0,True,False,False
404866,36,IP,v1.0,1035.5999999940395,5.0,-,15.0,False,False,True
411658,36,IP,v1.0,2040.1000000089407,5.0,-,0.0,False,False,True
417642,36,IP,v1.0,1150.9000000059605,5.0,+,15.0,True,False,False
423378,36,IP,v1.0,907.8999999910592,5.0,+,15.0,True,True,True
429810,36,IP,v1.0,1755.4000000059605,5.0,-,-15.0,False,False,True
435323,36,IP,v1.0,836.0,5.0,-,-15.0,False,True,False
441099,36,IP,v1.0,945.9000000059604,5.0,+,15.0,True,False,False
446707,36,IP,v1.0,928.9000000059604,5.0,-,-15.0,False,False,True
452627,36,IP,v1.0,1241.0,5.0,-,-15.0,False,False,True
458603,36,IP,v1.0,1145.2999999970198,5.0,+,15.0,True,False,False
464643,36,IP,v1.0,1287.2000000029802,5.0,-,0.0,False,False,True
470891,36,IP,v1.0,1416.8999999910593,5.0,+,15.0,True,False,False
476547,36,IP,v1.0,977.6999999880792,5.0,+,-15.0,True,True,True
482556,36,IP,v1.0,1256.2000000029802,5.0,-,0.0,False,False,True
488596,36,IP,v1.0,1212.6000000089407,5.0,-,15.0,False,False,True
494452,36,IP,v1.0,1100.8999999910593,5.0,+,0.0,True,True,True
500236,36,IP,v1.0,1103.2999999970198,5.0,+,-15.0,True,True,True
506068,36,IP,v1.0,1002.5,5.0,-,15.0,False,False,True
511820,36,IP,v1.0,1077.2000000029802,5.0,+,-15.0,True,True,True
517669,36,IP,v1.0,1091.2000000029802,5.0,+,0.0,True,True,True
523621,36,IP,v1.0,1122.0999999940395,5.0,-,15.0,False,False,True
529301,36,IP,v1.0,1003.1000000089408,5.0,-,-15.0,False,False,True
535309,36,IP,v1.0,1252.3999999910593,5.0,-,0.0,False,False,True
541301,36,IP,v1.0,1160.9000000059605,5.0,+,15.0,True,True,True
547381,36,IP,v1.0,1325.3999999910593,5.0,+,0.0,True,True,True
553597,36,IP,v1.0,1463.5999999940395,5.0,-,0.0,False,False,True
567086,36,IP,v1.0,1054.5999999940395,3.0,-,15.0,False,False,True
572782,36,IP,v1.0,1015.2999999970198,3.0,+,-15.0,True,True,True
578590,36,IP,v1.0,977.5,3.0,-,15.0,False,False,True
584686,36,IP,v1.0,1344.0999999940395,3.0,-,0.0,False,False,True
590374,36,IP,v1.0,1006.5,3.0,+,-15.0,True,True,True
596662,36,IP,v1.0,1535.7000000029802,3.0,-,0.0,False,False,True
603046,36,IP,v1.0,1627.2999999970198,3.0,-,0.0,False,True,False
608886,36,IP,v1.0,1012.0,3.0,-,15.0,False,False,True
614783,36,IP,v1.0,1144.0,3.0,+,0.0,True,True,True
620583,36,IP,v1.0,970.5,3.0,+,15.0,True,False,False
627471,36,IP,v1.0,2134.79999999702,3.0,-,0.0,False,True,False
633255,36,IP,v1.0,1103.5999999940395,3.0,-,-15.0,False,True,False
640975,36,IP,v1.0,2891.20000000298,3.0,+,15.0,True,True,True
647903,36,IP,v1.0,2098.20000000298,3.0,+,15.0,True,True,True
653880,36,IP,v1.0,1224.800000011921,3.0,+,0.0,True,True,True
659880,36,IP,v1.0,1169.7999999970198,3.0,+,15.0,True,True,True
665704,36,IP,v1.0,1067.0,3.0,+,0.0,True,True,True
674560,36,IP,v1.0,4176.0,3.0,-,-15.0,False,False,True
680392,36,IP,v1.0,1155.5999999940395,3.0,+,-15.0,True,True,True
686200,36,IP,v1.0,1129.3999999910593,3.0,-,-15.0,False,False,True
693120,36,IP,v1.0,2238.300000011921,3.0,-,-15.0,False,True,False
699401,36,IP,v1.0,1448.0999999940395,3.0,+,15.0,True,True,True
705569,36,IP,v1.0,1416.5999999940395,3.0,+,0.0,True,True,True
711657,36,IP,v1.0,1333.5,3.0,+,0.0,True,True,True
717729,36,IP,v1.0,1316.199999988079,3.0,+,0.0,True,True,True
723609,36,IP,v1.0,1048.5,3.0,-,15.0,False,False,True
729962,36,IP,v1.0,1520.5,3.0,-,15.0,False,False,True
736017,36,IP,v1.0,1225.4000000059605,3.0,+,15.0,True,True,True
741882,36,IP,v1.0,1110.7000000029802,3.0,+,0.0,True,True,True
748194,36,IP,v1.0,1559.5,3.0,-,0.0,False,False,True
753946,36,IP,v1.0,1071.2000000029802,3.0,+,-15.0,True,True,True
760258,36,IP,v1.0,1630.3999999910593,3.0,-,-15.0,False,True,False
766010,36,IP,v1.0,1072.2999999970198,3.0,+,-15.0,True,True,True
771674,36,IP,v1.0,832.5999999940395,3.0,-,15.0,False,False,True
777219,36,IP,v1.0,792.4000000059605,3.0,+,0.0,True,True,True
782866,36,IP,v1.0,815.2999999970198,3.0,-,15.0,False,False,True
788571,36,IP,v1.0,877.0999999940395,3.0,+,15.0,True,False,False
794539,36,IP,v1.0,1289.5,3.0,-,-15.0,False,False,True
800507,36,IP,v1.0,1139.1000000089407,3.0,-,15.0,False,False,True
806763,36,IP,v1.0,1502.8999999910593,3.0,-,0.0,False,False,True
812243,36,IP,v1.0,800.9000000059605,3.0,+,-15.0,True,True,True
817763,36,IP,v1.0,840.6999999880791,3.0,+,-15.0,True,True,True
823396,36,IP,v1.0,801.5,3.0,+,15.0,True,True,True
829099,36,IP,v1.0,874.2999999970198,3.0,-,15.0,False,False,True
834828,36,IP,v1.0,971.7000000029802,3.0,-,0.0,False,False,True
840268,36,IP,v1.0,763.2000000029802,3.0,+,-15.0,True,True,True
846044,36,IP,v1.0,943.2999999970198,3.0,-,15.0,False,False,True
851820,36,IP,v1.0,943.0999999940396,3.0,+,15.0,True,True,True
857188,36,IP,v1.0,686.2999999970198,3.0,+,-15.0,True,True,True
862556,36,IP,v1.0,690.5,3.0,+,-15.0,True,True,True
867845,36,IP,v1.0,609.0999999940395,3.0,-,-15.0,False,True,False
873397,36,IP,v1.0,721.6000000089407,3.0,+,15.0,True,True,True
878981,36,IP,v1.0,831.5,3.0,-,0.0,False,False,True
884845,36,IP,v1.0,1111.0,3.0,+,0.0,True,True,True
890445,36,IP,v1.0,848.4000000059605,3.0,-,0.0,False,False,True
896133,36,IP,v1.0,934.2999999970198,3.0,+,0.0,True,True,True
901685,36,IP,v1.0,872.7999999970198,3.0,-,-15.0,False,False,True
907293,36,IP,v1.0,931.1999999880792,3.0,-,-15.0,False,True,False
916382,36,IP,v1.0,4405.9000000059605,3.0,-,-15.0,False,False,True
922206,36,IP,v1.0,1069.5,3.0,-,0.0,False,False,True
938358,36,IP,v1.0,996.7000000029802,5.0,+,15.0,True,True,True
944118,36,IP,v1.0,1003.9000000059604,5.0,-,0.0,False,False,True
949862,36,IP,v1.0,989.2999999970198,5.0,-,0.0,False,False,True
955615,36,IP,v1.0,919.0,5.0,-,15.0,False,False,True
961375,36,IP,v1.0,1007.3999999910592,5.0,+,0.0,True,True,True
966975,36,IP,v1.0,924.4000000059604,5.0,+,-15.0,True,True,True
972807,36,IP,v1.0,1079.0999999940395,5.0,-,0.0,False,False,True
978335,36,IP,v1.0,848.5,5.0,+,-15.0,True,True,True
984023,36,IP,v1.0,859.0,5.0,+,15.0,True,True,True
989751,36,IP,v1.0,898.4000000059605,5.0,+,15.0,True,True,True
995511,36,IP,v1.0,1004.2999999970198,5.0,+,0.0,True,True,True
1001280,36,IP,v1.0,937.6000000089408,5.0,+,15.0,True,True,True
1006976,36,IP,v1.0,1015.2000000029802,5.0,-,-15.0,False,False,True
1012744,36,IP,v1.0,1012.9000000059604,5.0,+,0.0,True,True,True
1018408,36,IP,v1.0,831.2000000029802,5.0,-,15.0,False,False,True
1024120,36,IP,v1.0,883.5,5.0,+,15.0,True,True,True
1029848,36,IP,v1.0,974.7999999970198,5.0,-,0.0,False,False,True
1035768,36,IP,v1.0,1089.7999999970198,5.0,+,15.0,True,True,True
1041488,36,IP,v1.0,964.0999999940396,5.0,-,0.0,False,False,True
